# ['T_xacc', 'T_yacc', 'T_zacc', 'T_xgyro', 'T_ygyro', 'T_zgyro', 'T_xmag', 'T_ymag', 'T_zmag', 'RA_xacc', 'RA_yacc', 'RA_zacc', 'RA_xgyro', 'RA_ygyro', 'RA_zgyro', 'RA_xmag', 'RA_ymag', 'RA_zmag', 'LA_xacc', 'LA_yacc', 'LA_zacc', 'LA_xgyro', 'LA_ygyro', 'LA_zgyro', 'LA_xmag', 'LA_ymag', 'LA_zmag', 'RL_xacc', 'RL_yacc', 'RL_zacc', 'RL_xgyro', 'RL_ygyro', 'RL_zgyro', 'RL_xmag', 'RL_ymag', 'RL_zmag', 'LL_xacc', 'LL_yacc', 'LL_zacc', 'LL_xgyro', 'LL_ygyro', 'LL_zgyro', 'LL_xmag', 'LL_ymag', 'LL_zmag', 'var_T_xacc', 'var_T_yacc', 'var_T_zacc', 'var_T_xgyro', 'var_T_ygyro', 'var_T_zgyro', 'var_T_xmag', 'var_T_ymag', 'var_T_zmag', 'var_RA_xacc', 'var_RA_yacc', 'var_RA_zacc', 'var_RA_xgyro', 'var_RA_ygyro', 'var_RA_zgyro', 'var_RA_xmag', 'var_RA_ymag', 'var_RA_zmag', 'var_LA_xacc', 'var_LA_yacc', 'var_LA_zacc', 'var_LA_xgyro', 'var_LA_ygyro', 'var_LA_zgyro', 'var_LA_xmag', 'var_LA_ymag', 'var_LA_zmag', 'var_RL_xacc', 'var_RL_yacc', 'var_RL_zacc', 'var_RL_xgyro', 'var_RL_ygyro', 'var_RL_zgyro', 'var_RL_xmag', 'var_RL_ymag', 'var_RL_zmag', 'var_LL_xacc', 'var_LL_yacc', 'var_LL_zacc', 'var_LL_xgyro', 'var_LL_ygyro', 'var_LL_zgyro', 'var_LL_xmag', 'var_LL_ymag', 'var_LL_zmag', 'person_index']
7.738180645161286897e+00,2.207481330645160583e-02,6.044632258064516428e+00,-8.665867983870962840e-03,2.246112549193548732e-02,-3.714148467741933742e-03,-5.882269354838708386e-01,-4.603346774193547430e-01,-1.345388709677420580e-01,2.756393548387095382e+00,9.341662096774191681e+00,-8.286211693548382051e-01,-1.814502500000000351e-01,-3.970397919354837907e-02,-3.263444412096773439e-02,-5.191466935483871614e-01,-2.923537903225807977e-01,4.467284677419353089e-01,3.158708064516128067e-01,-9.132826612903221175e+00,3.640650806451611210e+00,1.426892580645161427e-03,-2.623778467741935683e-03,-9.333097822580641023e-03,-5.674920967741935440e-01,4.792463709677419192e-01,-2.587250000000000383e-01,-5.093074193548386752e+00,8.134608064516131165e+00,1.980971774193547974e+00,-8.528174193548386864e-04,1.328374000000000221e-02,-3.144520895161291921e-03,5.208434677419354619e-01,-7.859020967741933705e-02,-4.815914516129031209e-01,-4.692508064516125010e+00,-8.570508870967737280e+00,1.121784354838709641e+00,2.079155967741936478e-02,-1.877667903225805485e-02,3.834663830645162769e-03,6.180485483870965524e-01,2.882978225806452355e-01,3.738490322580645953e-01,1.380429302809574798e-03,3.028098734253229733e-03,7.782815411030179729e-03,1.566169817967665240e-03,3.853119454509163389e-04,2.368703590797613411e-04,6.295589867325704944e-05,7.004560554110298939e-05,7.313271001560874300e-05,4.722653092611862891e-02,1.182026136439906089e-01,7.363584872087213240e-01,3.233001133405845329e-02,1.625340715541053133e-03,2.005739378021477275e-03,2.952835043899582654e-04,2.439596849343132322e-03,4.810748000715401695e-04,1.526731539672216125e-03,2.367004694979183387e-03,1.306039273543184573e-03,1.861378736928272161e-04,2.076124115785919853e-04,1.890238858442009403e-04,5.686665366805415396e-05,7.310202957206038247e-05,9.679907177419354183e-05,4.152711082206035826e-04,4.653305801248687349e-04,1.383444445239334500e-03,2.752736334008383219e-04,1.931211744851742574e-04,1.391374678367688700e-04,7.935304039412079840e-05,9.084475132700313470e-05,6.998712369927162990e-05,3.954509934963578062e-03,5.017433066467215375e-03,5.947982187780957719e-02,9.476247763561113785e-03,1.734383929746657416e-03,3.468027910646886394e-04,1.004695688605620796e-04,9.666988800078041690e-05,1.730627635796046064e-04,1.000000000000000000e+00
7.774201612903226533e+00,-1.378109354838709388e-01,6.017597580645160704e+00,3.719400806451608169e-04,1.337449056451612238e-02,-1.113688123951613561e-03,-5.895357258064517492e-01,-4.570843548387095723e-01,-1.405244354838709187e-01,2.182962903225805995e+00,9.426724999999999355e+00,-1.148987338709677841e+00,1.232926685483870521e-01,1.578949072580644944e-02,-1.574589911290322913e-02,-4.960356451612905060e-01,-3.234723387096775649e-01,4.576857258064515599e-01,2.145083225806452554e-01,-9.147079838709675670e+00,3.620341935483873286e+00,-3.118703387096773919e-03,-4.566323120967739034e-03,-5.617872419354837631e-03,-5.612251612903227382e-01,4.853038709677419682e-01,-2.609797580645161763e-01,-5.083899193548387707e+00,8.143170967741935939e+00,1.966333064516128992e+00,-7.380729032258067463e-04,1.083442975806451700e-02,-9.192153064516133537e-03,5.230816129032259676e-01,-8.149789516129034295e-02,-4.822126612903227527e-01,-4.631441129032256576e+00,-8.664964516129037619e+00,7.568757048387100284e-01,-4.190925645161289181e-02,1.270284766129032260e-02,-1.225986346774193825e-02,6.088646774193544609e-01,2.782106451612904596e-01,3.920454032258065546e-01,1.095240481269510284e-03,9.814468313829346861e-04,2.713474590920920276e-03,5.514719358989651982e-04,2.228337087819826491e-04,1.168775142713179263e-04,7.411285027965665848e-05,8.665373264828302332e-05,7.500456661680541160e-05,3.155260249479709123e-02,1.139211757459677871e-01,5.956772881485626892e-01,8.436820332292269131e-02,5.744249205550653638e-03,4.657024540923775449e-03,1.715891697450571080e-04,1.498348946949792275e-03,5.010997147957855710e-04,1.466395579879812682e-03,2.022037254812704757e-03,1.161968402705515187e-03,2.214950091850385189e-04,1.338971703620935006e-04,8.320355367109902246e-05,6.915428303850155371e-05,6.477117211238294660e-05,1.088271765543704007e-04,2.721174993496365611e-04,3.282143184183116953e-04,7.761885035119665257e-04,2.461135801570964155e-04,1.657076979222172426e-04,8.697843481560513170e-05,5.836335062434963968e-05,7.954242325513787948e-05,9.612836469172740409e-05,8.169528242130595641e-02,9.199125261186269498e-02,1.783546457764641213e-01,3.291984041638697234e-02,8.045561812432291265e-03,2.865147840457461185e-03,1.302530716701352819e-04,1.358751608740895042e-04,2.680501958051509934e-04,1.000000000000000000e+00
7.837218548387100192e+00,-1.386978072580645760e-01,5.936239516129031557e+00,4.317295967741936573e-03,2.086632984677419186e-02,-8.330445322580645046e-03,-5.933956451612906191e-01,-4.565390322580644700e-01,-1.353137096774193748e-01,2.043155645161290224e+00,9.501120967741938372e+00,-1.028146895161290431e+00,-1.723004661290322703e-01,-3.118209677419370748e-04,1.022631451612903038e-02,-5.106341129032258008e-01,-3.131937903225807118e-01,4.378301612903225393e-01,1.440634677419355691e-01,-9.150733064516133553e+00,3.604991129032257380e+00,-1.127107177419354837e-03,-3.573726911290322442e-03,-8.934878306451614349e-03,-5.588812096774192772e-01,4.892391129032256369e-01,-2.622293548387096274e-01,-5.078897580645160836e+00,8.144687096774195112e+00,1.976810483870969248e+00,2.210610241935483805e-03,1.210986412056451293e-02,-8.170046451612900107e-03,5.224173387096775478e-01,-8.168941935483869932e-02,-4.831658870967743269e-01,-4.665386290322581786e+00,-8.564849193548390360e+00,1.380435725806451019e+00,2.022609266129032565e-02,-3.655558870967742964e-03,-7.511982500000000985e-03,6.117578225806451497e-01,3.076158870967742875e-01,3.734216935483870015e-01,9.447039301508856467e-04,3.077551564424220888e-03,2.413920293314256518e-03,1.201992600176677055e-03,3.291975875492496361e-04,1.331663483093507546e-04,7.365658909989598131e-05,6.528642164412071225e-05,6.991364107700312122e-05,9.094347811329341058e-02,4.278309956035376144e-02,8.576162086503839044e-01,4.040709758279030506e-02,1.010224363610697819e-02,1.386782208046011093e-02,2.327199467937044375e-04,2.845095747730228605e-03,1.112683912877211702e-03,1.199908741571540033e-03,1.018675438995834829e-03,6.630540342091566100e-04,1.446564496600945108e-04,1.724241123606386845e-04,1.184987283665511710e-04,8.193943482700312853e-05,1.025834532453174071e-04,8.244236571279919042e-05,2.078353973725299462e-04,3.332377367325696526e-04,1.089186422346512381e-03,1.503276185561990854e-04,1.927138910204588952e-04,1.456838251644051421e-04,7.209685501430795288e-05,8.355877727575440920e-05,5.381463872918832499e-05,1.514378553785119229e-02,1.595170540257543138e-02,4.776068649060222215e-02,1.974792090108615922e-02,4.638876446153872637e-03,7.120658744337981638e-04,8.520404122658676649e-05,1.048222709872528673e-04,9.904307858350674715e-05,1.000000000000000000e+00
7.877255645161290509e+00,-1.700259143548386864e-01,5.886960483870965710e+00,1.686035080645161000e-02,1.262488975806451766e-02,3.588551508064516393e-02,-6.046144354838712820e-01,-4.484929838709676431e-01,-1.258885403225806499e-01,-3.574473387096773203e-01,8.971745161290325399e+00,6.141629112903225218e-01,2.006416854838709296e-01,-5.481850131451611041e-01,-5.455884185483869109e-01,6.061738709677420150e-02,-4.530192741935482048e-01,4.471013709677417181e-01,-3.648387387096774237e-01,-8.990857258064513857e+00,3.814062096774192057e+00,1.616180483870967646e-02,2.478452040322582164e-02,4.205055233870967635e-02,-5.292533870967744969e-01,5.015641935483867719e-01,-2.894312096774193654e-01,-5.079918548387097665e+00,8.148489516129030719e+00,1.980229032258064681e+00,-4.525734677419342741e-04,9.785659451612901960e-03,-3.524583209677419494e-03,5.212125000000000785e-01,-8.148899193548386766e-02,-4.849920967741935263e-01,-4.637341129032258813e+00,-8.570038709677421096e+00,1.431904758064516114e+00,3.377503887096772878e-02,-1.425750879032258375e-02,4.576609032258066589e-03,6.058684677419353681e-01,3.141913709677418010e-01,3.755149999999999322e-01,7.443146500390222624e-03,7.487727783376904589e-02,1.697714626105618213e-02,8.082594998473953060e-03,3.240433479167641358e-03,1.546089436449195418e-03,1.871909521006764312e-04,2.901137515803849966e-04,2.700286789903094632e-04,7.955315003277595665e+00,1.240462669895941561e+00,1.758512556004177441e+00,2.383848570775483344e-01,6.618277703977990534e-01,5.232855349005709478e-01,1.054003137680114832e-01,9.270091687376429482e-03,3.380257074733349944e-03,2.220987121409298548e-01,1.851967577699011602e-01,1.247744136439905976e-01,4.412975638182499438e-02,1.084692612712588079e-02,1.112428543524260696e-02,5.887343240114460826e-04,2.843523420915711935e-04,5.681051783753901518e-04,4.895302204734638778e-04,1.783211744927162314e-03,7.139867705515086718e-03,1.304625266740764688e-03,4.795745810374254484e-04,2.111303361143739292e-04,7.825918326612904920e-05,9.288384666928983834e-05,7.483130205515088618e-05,1.122945209872529097e-02,1.180980301768990055e-02,5.639982315236080623e-02,8.462287594086830012e-02,1.218617273398214795e-02,6.932942518216969434e-03,7.685722265218526261e-05,9.389003118496358491e-05,1.833148379032258210e-04,1.000000000000000000e+00
7.755006451612900698e+00,-3.882956451612902260e-01,6.026995967741934912e+00,7.860190080645161961e-03,1.921791758064516145e-02,-8.018318145161292682e-03,-6.147771774193548922e-01,-4.258230645161291128e-01,-1.371757258064515983e-01,-2.897501612903227386e+00,9.278829032258061105e+00,-1.173524838709677720e+00,2.296757104838709207e-02,9.354262616129028346e-03,-2.423890419354837473e-03,2.741849193548386854e-01,-3.934841129032259355e-01,6.045256451612902593e-01,-5.021957258064514429e-01,-9.297433870967738656e+00,3.190603225806452059e+00,-4.800665806451612054e-03,-8.556297016129029787e-04,-1.154850640322580696e-02,-5.246923387096774638e-01,5.243586290322581611e-01,-2.724754032258063230e-01,-5.045566129032258651e+00,8.182421774193548103e+00,1.926120161290322708e+00,2.197544443548388182e-03,8.872291524193550577e-03,-7.621604354838714540e-03,5.224359677419354586e-01,-8.617730645161289504e-02,-4.817507258064515074e-01,-4.615109677419354739e+00,-8.545194354838711703e+00,1.599512903225807081e+00,-6.763467741935482239e-04,-1.835989435483871080e-03,-2.004773870967741997e-03,6.078234677419350751e-01,3.213495967741936132e-01,3.679458870967741158e-01,1.020951248699269922e-03,8.333119761966699315e-04,1.984490709547342101e-03,4.322011790578925952e-04,2.904323082547262966e-04,2.200850958396103273e-04,7.032846380723202246e-05,7.389768738293438655e-05,7.784366802159211046e-05,1.365381610301771072e-03,1.725572544224765600e-03,5.767756621748177000e-03,6.527096892998083275e-04,8.101092415396024928e-04,2.407323007805490796e-04,9.347709596123835840e-05,1.116818322775754881e-04,8.061845845473467162e-05,1.201587593828044084e-03,1.309054981789799016e-03,1.343413054110301858e-03,2.343627897777968215e-04,2.014480372583896377e-04,1.706136872873089479e-04,7.397636469172732209e-05,6.409887795915712532e-05,6.290509257934446760e-05,7.246932075962561528e-04,3.407783162070759540e-04,5.481032225546306289e-04,2.227440850182950372e-04,2.352126754066564355e-04,1.111550488599132556e-04,5.975112406347550748e-05,6.527869382544225680e-05,6.182371318288240039e-05,6.196344224765865756e-04,4.849074681321563821e-04,2.931505478668054027e-03,2.097024549631347446e-04,1.927329890752053204e-04,1.423027001379301561e-04,1.187552597489593178e-04,6.559216677289285023e-05,5.464315808402700735e-05,1.000000000000000000e+00
7.733128225806452427e+00,-3.436324193548387362e-01,6.025579838709676395e+00,-1.143482258064517265e-04,2.884130535483871507e-02,-8.757472983870965687e-04,-6.139534677419352660e-01,-4.320369354838713427e-01,-1.355009516129032643e-01,-2.921696774193547341e+00,9.259000000000000341e+00,-1.304532258064516226e+00,8.920549964516135202e-03,-4.512206451612904459e-04,-2.095944048387094871e-03,2.753741129032257762e-01,-3.818407258064513976e-01,6.113270161290319527e-01,-4.296641935483868635e-01,-9.314311290322580206e+00,3.135940322580643702e+00,-3.536980645161292344e-03,-1.178432177419355339e-03,-6.069984919354838408e-03,-5.283086290322580592e-01,5.244390322580646524e-01,-2.703107258064515461e-01,-5.042125806451613457e+00,8.179787903225804513e+00,1.920708870967742010e+00,-4.063754032258066920e-04,6.267283475806455229e-03,-7.443668927419355361e-03,5.211789516129033961e-01,-8.580277419354839785e-02,-4.826004032258064957e-01,-4.610241935483871956e+00,-8.548114516129031060e+00,1.614705645161289560e+00,-1.761846088709677696e-04,-4.679199999999999787e-04,-5.222891048387098487e-03,6.093420967741934868e-01,3.212066935483868790e-01,3.659747580645158482e-01,1.296763800078043352e-03,2.294281032856399904e-03,5.548822254812698848e-03,4.178861550969677837e-04,6.580258270971721260e-04,1.505186038839170586e-04,6.903599523283031661e-05,7.428956318938609749e-05,1.157162910621748110e-04,5.485495057232058890e-04,3.397224193548388700e-04,4.550941207075964419e-04,1.666311029439892816e-04,1.702319923735866704e-04,2.194319440445823824e-04,8.186290808402709178e-05,7.277130189255981798e-05,8.241102738683655355e-05,8.354471404786679902e-04,6.321056789802283714e-04,6.610022450572320459e-04,1.673531075955932102e-04,1.579443233073362567e-04,1.123684443501120632e-04,7.417685699141524005e-05,9.525573454734648660e-05,7.276809705385013714e-05,3.636153017689914353e-04,3.321855794745087200e-04,2.382148406607699932e-04,1.526411453461312803e-04,1.162700309932179711e-04,1.085897792212131211e-04,5.962052873959416955e-05,9.837564409417271058e-05,6.230925225676377927e-05,3.182953381893872079e-04,2.126765634755473577e-04,3.839319842611862879e-04,8.392197798613258697e-05,1.092831252491677306e-04,1.110786498190190788e-04,7.320204237773151343e-05,7.307555922866808067e-05,7.940164268340271976e-05,1.000000000000000000e+00
7.752333870967737184e+00,-3.298922580645162195e-01,6.017693548387094360e+00,4.450605000000000706e-03,1.959324854838708635e-02,-3.957228225806441063e-04,-6.113616935483870973e-01,-4.336882258064517215e-01,-1.364668548387097113e-01,-2.929922580645163421e+00,9.243123387096771282e+00,-1.351284677419355207e+00,1.095620532258064633e-02,-3.751588847580644270e-03,-4.149399032258064939e-03,2.735157258064516150e-01,-3.806266935483873515e-01,6.129083870967739767e-01,-3.954055645161289045e-01,-9.320710483870968233e+00,3.118030645161288916e+00,-2.241933870967740411e-04,-5.082355483870970407e-03,-1.106813967741935266e-02,-5.310702419354836890e-01,5.220204838709679995e-01,-2.690233870967742580e-01,-5.038955645161291130e+00,8.174803225806456908e+00,1.921447580645161635e+00,-2.644630241935483610e-03,8.401402419354843040e-03,-6.819342169354838251e-03,5.236310483870965093e-01,-8.689009677419352873e-02,-4.834034677419355441e-01,-4.604816935483869500e+00,-8.547570161290321877e+00,1.614520161290322164e+00,-3.833685185483870755e-03,-4.360709720967742044e-03,-4.204865169354837784e-03,6.078529838709675337e-01,3.240428225806453177e-01,3.673158870967740408e-01,1.715107078563995156e-03,1.761590146514048234e-03,4.595114474505723745e-03,4.241342806281074508e-04,7.502359137703317827e-04,1.427894992538589214e-04,8.860809793834545172e-05,4.856058556191469411e-05,7.885973284989593291e-05,3.310002965660773281e-04,3.748693723985424553e-04,5.815214587669095435e-04,1.460516081212475466e-04,1.020775165413746201e-04,1.608238015234265028e-04,7.746725189255985219e-05,5.973492213189386153e-05,5.626548933402708547e-05,1.037343097261966742e-03,4.944338417013538663e-04,5.328964802289276300e-04,1.564765432951708256e-04,1.871319439547794352e-04,1.427429020327111763e-04,6.810983461888654332e-05,7.260044331425596713e-05,9.517794659209152211e-05,2.692373068418307770e-04,1.840491831425613775e-04,3.528476554370448535e-04,1.018025012133539817e-04,1.921754906892683473e-04,8.782488133620287548e-05,1.022607577718522519e-04,6.289986331321541235e-05,7.149672587799170106e-05,2.472281809313215729e-04,1.705620935223735996e-04,3.827899967481791354e-04,1.185351002803252247e-04,1.127764090705956945e-04,1.192676670037355505e-04,7.636360158038499465e-05,6.363627187174818948e-05,6.458489356789798264e-05,1.000000000000000000e+00
7.756003225806450629e+00,-2.823682258064514894e-01,6.042674999999998242e+00,1.065860629032257430e-02,1.935801532258064547e-02,-5.541497741935483799e-03,-6.120646774193548856e-01,-4.342226612903225536e-01,-1.347950806451612693e-01,-2.949720161290323439e+00,9.237604838709680521e+00,-1.370593548387096794e+00,1.235267935483870712e-02,-3.267057056451613210e-03,-2.093326854838708454e-03,2.750745967741935472e-01,-3.785816129032257837e-01,6.165457258064518387e-01,-3.603124193548385423e-01,-9.329061290322579580e+00,3.109732258064514365e+00,-4.974089112903225078e-03,-6.812648709677423739e-03,-1.017145201612903484e-02,-5.337986290322582761e-01,5.225868548387095913e-01,-2.698862903225806575e-01,-5.032151612903228433e+00,8.180610483870967897e+00,1.938303225806451868e+00,-8.426900000000002141e-04,9.423997580645156885e-03,-7.348107580645164318e-03,5.237735483870969988e-01,-8.916178225806450919e-02,-4.862637096774194423e-01,-4.604670161290324693e+00,-8.550712903225806016e+00,1.613811290322580083e+00,-3.197373177419355998e-03,6.126176451612903645e-04,-4.510083790322580617e-03,6.086804838709676257e-01,3.243397580645161482e-01,3.694604838709676931e-01,1.280606602497399733e-03,3.041763503303850265e-03,2.882023971774191982e-03,2.743707813958797676e-04,2.803480611919424974e-04,1.939737251312787609e-04,6.869551199271588867e-05,8.372719533688861154e-05,8.598553467091567997e-05,6.479083838449548353e-04,3.374933636836631163e-04,6.743694745057230919e-04,1.298581697540882843e-04,1.271350941425794284e-04,1.589493455968635444e-04,7.654002645031219166e-05,7.551943610822062832e-05,6.611607769901139779e-05,1.495877382856398768e-03,7.705585015608802484e-04,1.441203636836627111e-03,1.746486039370726462e-04,1.345007250973063518e-04,1.204154194555967261e-04,9.043840860431850211e-05,1.101132457531217178e-04,9.515501365764826081e-05,3.452326586888651203e-04,2.494009384755494873e-04,5.371416024973986372e-04,1.724044360227627881e-04,2.144711850612038696e-04,8.647625360593448748e-05,8.710302611862646332e-05,7.825873163807233303e-05,7.325189914151923555e-05,2.316737064255984405e-04,1.869735431841831799e-04,2.745760015608743766e-04,1.238723208216308404e-04,1.338825341748042872e-04,8.938396153956874575e-05,7.120774654006237800e-05,6.139392332856401051e-05,5.628621428199793731e-05,1.000000000000000000e+00
7.715122580645162209e+00,-2.987331451612902922e-01,6.077303225806450548e+00,2.684591435483871680e-03,2.551671645161290164e-02,-1.397851693548387208e-03,-6.132276612903228008e-01,-4.338102419354839534e-01,-1.367492741935484313e-01,-2.946784677419354459e+00,9.240755645161288001e+00,-1.366162903225806469e+00,8.401860056451614794e-03,-3.029456048387097096e-03,-5.724307258064510393e-04,2.787429838709678531e-01,-3.808237096774196861e-01,6.158838709677421086e-01,-3.884758870967740529e-01,-9.326156451612904519e+00,3.110300000000000065e+00,-5.433152419354839602e-04,-3.167190322580646831e-04,-7.628350200000000823e-03,-5.337695967741934444e-01,5.237851612903225984e-01,-2.724068548387095778e-01,-5.029877419354839674e+00,8.188162096774197707e+00,1.948799193548385711e+00,1.488318145161291167e-03,8.337065137096776046e-03,-6.813802983870964614e-03,5.224188709677419773e-01,-9.034659677419357160e-02,-4.879188709677418356e-01,-4.602237096774191905e+00,-8.550666935483867803e+00,1.620216129032257868e+00,-8.279416129032261167e-04,3.050856129032259497e-03,-2.018943548387094021e-03,6.106368548387099970e-01,3.259708870967741867e-01,3.683758870967743237e-01,2.990719094693034528e-04,6.411092876886054183e-04,1.531412247658688486e-03,2.148571970880830970e-04,1.923842308784519698e-04,1.293877458739624601e-04,8.004856146592105506e-05,7.418132171566077125e-05,7.134988898933403503e-05,2.613998458636832369e-04,2.924445649063463042e-04,1.943910431841830118e-04,1.633318212687981245e-04,1.252223899869400140e-04,1.098730537959470365e-04,6.375925158038500749e-05,7.199931688345473791e-05,5.059828340270546351e-05,3.002033855033820094e-04,4.184971357960438855e-04,2.250735483870971846e-04,1.519199353654040346e-04,1.471331419575216948e-04,8.609629077481553174e-05,8.483482483740892701e-05,6.170771368366289157e-05,8.039911349505723850e-05,1.681172320499490971e-04,2.252668697970903718e-04,1.441012090270547472e-04,1.523338484140392113e-04,1.868609029889250713e-04,1.218881919198370740e-04,8.446748098335068512e-05,6.040741135353796962e-05,7.183649711238294998e-05,1.750673335067648982e-04,2.381701164151942213e-04,2.217995785639958204e-04,1.126940705733135256e-04,1.387917342228624468e-04,1.278774390395954596e-04,8.245544252731533831e-05,8.542965485822064022e-05,6.899382582596249962e-05,1.000000000000000000e+00
7.712367741935483245e+00,-2.872839516129031545e-01,6.070157258064515560e+00,4.022192177419355312e-04,2.263697669354836767e-02,-3.610305161290321228e-03,-6.157119354838710423e-01,-4.343807258064514287e-01,-1.363527419354839398e-01,-2.940182258064515608e+00,9.241306451612903317e+00,-1.371060483870967239e+00,7.964621612903229758e-03,-3.550592661290321098e-03,-1.186681451612904168e-03,2.779787903225807155e-01,-3.811966935483871444e-01,6.175271774193551444e-01,-3.861211290322582035e-01,-9.331251612903221471e+00,3.092561290322582312e+00,1.163475483870967785e-03,-5.230378306451610552e-03,-8.255813145161286504e-03,-5.356467741935483362e-01,5.250198387096773889e-01,-2.687879032258064238e-01,-5.028555645161292276e+00,8.192844354838706877e+00,1.928118548387096620e+00,-1.953332741935483001e-03,8.096450387096776335e-03,-5.371241959677418819e-03,5.260049193548387292e-01,-9.033009677419354122e-02,-4.873404838709677889e-01,-4.605693548387097103e+00,-8.549181451612902549e+00,1.626106451612903570e+00,-1.445624677419355374e-03,1.839846774193583322e-05,-1.274440322580645737e-03,6.108988709677420914e-01,3.265878225806453372e-01,3.688549999999997664e-01,4.191941207075962198e-04,7.548306593847558437e-04,1.296494382804373085e-03,2.088108347421724397e-04,2.389372698229898988e-04,1.334968698513088316e-04,5.196738012486991403e-05,6.196940027965657741e-05,5.512280699791883936e-05,2.861153303850153874e-04,3.749246357960460234e-04,2.196406158949010560e-04,1.184490290994086775e-04,9.552228022056952466e-05,1.121480551102736962e-04,6.840716708506763507e-05,5.307303342221642901e-05,5.732484929110296849e-05,2.815141422736732726e-04,7.229597554630610469e-04,3.312001144640999012e-04,1.235615993444828212e-04,1.645060228549914997e-04,9.968457265273771874e-05,6.113182507804369617e-05,5.968379674817899993e-05,5.564679560353801583e-05,2.699947261966712279e-04,1.618232745837684141e-04,3.850444140218525226e-04,1.404068984934312510e-04,1.828955112348616577e-04,1.133133035916759050e-04,9.674720725156091142e-05,6.031835673257025581e-05,6.537483847554631966e-05,2.210615712799155613e-04,2.076881236992722144e-04,2.928364099895941269e-04,1.284619392951813098e-04,1.329236557607000962e-04,1.346160339961160080e-04,5.926464872528617738e-05,6.626729445239335674e-05,7.704571693548385833e-05,1.000000000000000000e+00
